"","animal_id","po2","scaled_depth"
"6456","tgut31",9.02235580029765,1629.875
"6457","tgut31",8.83252159002461,1602.25
"6458","tgut31",8.65556032854589,1574.625
"6459","tgut31",8.52948068080853,1547
"6460","tgut31",8.33882908007449,1519.375
"6461","tgut31",8.17617215516762,1491.75
"6462","tgut31",7.97673265050456,1464.125
"6463","tgut31",7.76482936938791,1436.5
"6464","tgut31",7.52207006771909,1408.875
"6465","tgut31",7.24927213696039,1381.25
"6466","tgut31",7.07271957021153,1353.625
"6467","tgut31",6.77621778668595,1326
"6468","tgut31",6.43496529598797,1298.375
"6469","tgut31",6.2363436583955,1270.75
"6470","tgut31",6.02648337732237,1243.125
"6471","tgut31",5.71342990981649,1215.5
"6472","tgut31",5.51521744556603,1187.875
"6473","tgut31",5.22688956865294,1160.25
"6474","tgut31",5.05585438876738,1132.625
"6475","tgut31",4.80635161504441,1105
"6476","tgut31",4.55603144985918,1077.375
"6477","tgut31",4.36721850080245,1049.75
"6478","tgut31",3.69043453771905,1022.125
"6479","tgut31",3.84144388410805,994.5
"6480","tgut31",3.56680682406116,966.875
"6481","tgut31",3.25089272774596,939.25
"6482","tgut31",3.14402128473937,911.625
"6483","tgut31",2.87919267292087,884
"6484","tgut31",2.66790219659549,856.375
"6485","tgut31",2.41247334027809,828.75
"6486","tgut31",2.25308573891039,801.125
"6487","tgut31",1.91796343986698,773.5
"6488","tgut31",1.62902228155303,745.875
"6489","tgut31",1.55852400665583,718.25
"6490","tgut31",1.37543267267494,690.625
"6491","tgut31",1.17068096358158,663
"6492","tgut31",1.04378404453563,635.375
"6493","tgut31",0.848432089942084,607.75
"6494","tgut31",0.682505602189964,580.125
"6495","tgut31",0.56439533447093,552.5
"6496","tgut31",0.4295289763311,524.875
"6497","tgut31",0.193921485991656,497.25
"6498","tgut31",0.0811241686570155,469.625
"6499","tgut31",0.0353513351617928,442
"6500","tgut31",0.00776503365466712,414.375
"6501","tgut31",0.0132822943566045,386.75
"6502","tgut31",0.00469988626142909,359.125
"6503","tgut31",-0.0286080153023168,331.5
"6504","tgut31",-0.0373947637534555,303.875
"6505","tgut31",-0.026155902994898,276.25
"6506","tgut31",-0.0263602433508614,248.625
"6507","tgut31",0.0504727197566517,221
"6508","tgut31",0.584420928661416,193.375
"6509","tgut31",2.68118431773054,165.75
"6510","tgut31",7.59910722900072,138.125
"6511","tgut31",17.3246072167083,110.5
"6512","tgut31",32.9658380667523,82.875
"6513","tgut31",54.8252252501895,55.25
"6514","tgut31",69.8560848915737,27.625
"6515","tgut31",78.18469238,0
"6627","tgut32",7.618163109,2494.14285714286
"6628","tgut32",7.543265343,2462.57142857143
"6629","tgut32",7.456530571,2431
"6630","tgut32",7.385102272,2399.42857142857
"6631","tgut32",7.322653294,2367.85714285714
"6632","tgut32",7.274285793,2336.28571428571
"6633","tgut32",7.195714474,2304.71428571429
"6634","tgut32",7.060816288,2273.14285714286
"6635","tgut32",7.044081688,2241.57142857143
"6636","tgut32",6.91204071,2210
"6637","tgut32",6.903469563,2178.42857142857
"6638","tgut32",6.708979607,2146.85714285714
"6639","tgut32",6.657754898,2115.28571428571
"6640","tgut32",6.537550926,2083.71428571429
"6641","tgut32",6.453469276,2052.14285714286
"6642","tgut32",6.278571606,2020.57142857143
"6643","tgut32",6.293265343,1989
"6644","tgut32",6.107551098,1957.42857142857
"6645","tgut32",5.922653198,1925.85714285714
"6646","tgut32",5.808571339,1894.28571428571
"6647","tgut32",5.61918354,1862.71428571429
"6648","tgut32",5.635509968,1831.14285714286
"6649","tgut32",5.705510139,1799.57142857143
"6650","tgut32",5.875510216,1768
"6651","tgut32",5.842449188,1736.42857142857
"6652","tgut32",5.816326618,1704.85714285714
"6653","tgut32",5.739591599,1673.28571428571
"6654","tgut32",5.563877583,1641.71428571429
"6655","tgut32",5.532448769,1610.14285714286
"6656","tgut32",5.237551212,1578.57142857143
"6657","tgut32",5.176122665,1547
"6658","tgut32",5.00775528,1515.42857142857
"6659","tgut32",4.951428413,1483.85714285714
"6660","tgut32",4.744081497,1452.28571428571
"6661","tgut32",4.640816212,1420.71428571429
"6662","tgut32",4.326122284,1389.14285714286
"6663","tgut32",4.103265285,1357.57142857143
"6664","tgut32",3.899796009,1326
"6665","tgut32",3.682448864,1294.42857142857
"6666","tgut32",3.521836758,1262.85714285714
"6667","tgut32",3.309387684,1231.28571428571
"6668","tgut32",3.242857218,1199.71428571429
"6669","tgut32",2.925510168,1168.14285714286
"6670","tgut32",2.744285822,1136.57142857143
"6671","tgut32",2.593061209,1105
"6672","tgut32",2.43816328,1073.42857142857
"6673","tgut32",1.423469424,1041.85714285714
"6674","tgut32",2.150408268,1010.28571428571
"6675","tgut32",1.928979635,978.714285714286
"6676","tgut32",1.946938753,947.142857142857
"6677","tgut32",1.926326513,915.571428571429
"6678","tgut32",1.83408165,884
"6679","tgut32",1.786122441,852.428571428571
"6680","tgut32",1.6848979,820.857142857143
"6681","tgut32",1.517755151,789.285714285714
"6682","tgut32",1.418367386,757.714285714286
"6683","tgut32",1.3151021,726.142857142857
"6684","tgut32",1.221428514,694.571428571429
"6685","tgut32",1.089795947,663
"6686","tgut32",1.012449026,631.428571428571
"6687","tgut32",0.814489782,599.857142857143
"6688","tgut32",0.687551022,568.285714285714
"6689","tgut32",0.493061215,536.714285714286
"6690","tgut32",0.315102041,505.142857142857
"6691","tgut32",0.333061218,473.571428571429
"6692","tgut32",0.266326517,442
"6693","tgut32",0.25224489,410.428571428571
"6694","tgut32",0.289999992,378.857142857143
"6695","tgut32",0.261836737,347.285714285714
"6696","tgut32",0.416122437,315.714285714286
"6697","tgut32",0.353469402,284.142857142857
"6698","tgut32",0.257346928,252.571428571429
"6699","tgut32",0.508979619,221
"6700","tgut32",2.142652988,189.428571428571
"6701","tgut32",3.451428652,157.857142857143
"6702","tgut32",3.820816278,126.285714285714
"6703","tgut32",9.365509987,94.7142857142857
"6704","tgut32",25.95857048,63.1428571428571
"6705","tgut32",61.13632584,31.5714285714286
"6706","tgut32",85.21305847,0
"6823","tgut35",5.324285507,2480.11111111111
"6824","tgut35",5.290408134,2455.55555555556
"6825","tgut35",5.298571587,2431
"6826","tgut35",5.365101814,2406.44444444444
"6827","tgut35",5.292653084,2381.88888888889
"6828","tgut35",5.35244894,2357.33333333333
"6829","tgut35",5.296938896,2332.77777777778
"6830","tgut35",5.252857208,2308.22222222222
"6831","tgut35",5.194694042,2283.66666666667
"6832","tgut35",5.309795856,2259.11111111111
"6833","tgut35",5.25163269,2234.55555555556
"6834","tgut35",5.16979599,2210
"6835","tgut35",5.131428719,2185.44444444444
"6836","tgut35",5.03000021,2160.88888888889
"6837","tgut35",5.05959177,2136.33333333333
"6838","tgut35",4.990816116,2111.77777777778
"6839","tgut35",4.995510101,2087.22222222222
"6840","tgut35",4.894897938,2062.66666666667
"6841","tgut35",4.800408363,2038.11111111111
"6842","tgut35",4.810816288,2013.55555555556
"6843","tgut35",4.809795856,1989
"6844","tgut35",4.544693947,1964.44444444444
"6845","tgut35",4.623673439,1939.88888888889
"6846","tgut35",4.614693642,1915.33333333333
"6847","tgut35",4.483469486,1890.77777777778
"6848","tgut35",4.514285564,1866.22222222222
"6849","tgut35",4.443749905,1841.66666666667
"6850","tgut35",4.247550964,1817.11111111111
"6851","tgut35",4.243877411,1792.55555555556
"6852","tgut35",4.198775291,1768
"6853","tgut35",4.161428452,1743.44444444444
"6854","tgut35",4.149387836,1718.88888888889
"6855","tgut35",4.010204315,1694.33333333333
"6856","tgut35",3.921632767,1669.77777777778
"6857","tgut35",3.864081621,1645.22222222222
"6858","tgut35",3.738163233,1620.66666666667
"6859","tgut35",3.629387856,1596.11111111111
"6860","tgut35",3.745510101,1571.55555555556
"6861","tgut35",3.535510302,1547
"6862","tgut35",3.451224566,1522.44444444444
"6863","tgut35",3.310612202,1497.88888888889
"6864","tgut35",3.306938887,1473.33333333333
"6865","tgut35",3.242857218,1448.77777777778
"6866","tgut35",3.017142773,1424.22222222222
"6867","tgut35",2.950000048,1399.66666666667
"6868","tgut35",2.966938734,1375.11111111111
"6869","tgut35",2.81346941,1350.55555555556
"6870","tgut35",2.85081625,1326
"6871","tgut35",2.539387703,1301.44444444444
"6872","tgut35",2.464693785,1276.88888888889
"6873","tgut35",2.468775511,1252.33333333333
"6874","tgut35",2.426734686,1227.77777777778
"6875","tgut35",2.300612211,1203.22222222222
"6876","tgut35",2.214897871,1178.66666666667
"6877","tgut35",2.069795847,1154.11111111111
"6878","tgut35",1.983673453,1129.55555555556
"6879","tgut35",1.891836762,1105
"6880","tgut35",1.792244911,1080.44444444444
"6881","tgut35",1.924897909,1055.88888888889
"6882","tgut35",1.664693832,1031.33333333333
"6883","tgut35",1.499795914,1006.77777777778
"6884","tgut35",1.466122508,982.222222222222
"6885","tgut35",1.398775458,957.666666666667
"6886","tgut35",1.305101991,933.111111111111
"6887","tgut35",1.214285731,908.555555555556
"6888","tgut35",1.154489756,884
"6889","tgut35",0.932040811,859.444444444444
"6890","tgut35",0.899183691,834.888888888889
"6891","tgut35",0.884489775,810.333333333333
"6892","tgut35",0.734693885,785.777777777778
"6893","tgut35",0.641224504,761.222222222222
"6894","tgut35",0.450612247,736.666666666667
"6895","tgut35",0.230408162,712.111111111111
"6896","tgut35",0.087142855,687.555555555556
"6897","tgut35",-0.055714287,663
"6898","tgut35",-0.111224487,638.444444444444
"6899","tgut35",-0.019591836,613.888888888889
"6900","tgut35",-0.2132653,589.333333333333
"6901","tgut35",-0.18877551,564.777777777778
"6902","tgut35",-0.20795919,540.222222222222
"6903","tgut35",-0.296326518,515.666666666667
"6904","tgut35",-0.341020405,491.111111111111
"6905","tgut35",-0.619387746,466.555555555556
"6906","tgut35",-0.706938803,442
"6907","tgut35",-0.795306146,417.444444444444
"6908","tgut35",-0.907142878,392.888888888889
"6909","tgut35",-0.991836727,368.333333333333
"6910","tgut35",-1.039591789,343.777777777778
"6911","tgut35",-1.038163304,319.222222222222
"6912","tgut35",-1.050612211,294.666666666667
"6913","tgut35",-0.89979589,270.111111111111
"6914","tgut35",-1.22102046,245.555555555556
"6915","tgut35",-1.089795947,221
"6916","tgut35",-1.04897964,196.444444444444
"6917","tgut35",-1.05122447,171.888888888889
"6918","tgut35",-0.970816314,147.333333333333
"6919","tgut35",-0.183265314,122.777777777778
"6920","tgut35",1.718163252,98.2222222222222
"6921","tgut35",4.341632843,73.6666666666667
"6922","tgut35",9.232244492,49.1111111111111
"6923","tgut35",45.78897858,24.5555555555556
"6924","tgut35",61.18285751,0
"7043","tgut36",8.02244854,2496
"7044","tgut36",9.128367424,2470
"7045","tgut36",9.481019974,2444
"7046","tgut36",9.557143211,2418
"7047","tgut36",9.612244606,2392
"7048","tgut36",9.755306244,2366
"7049","tgut36",9.797959328,2340
"7050","tgut36",9.810408592,2314
"7051","tgut36",9.765102386,2288
"7052","tgut36",9.700203896,2262
"7053","tgut36",9.680612564,2236
"7054","tgut36",9.753673553,2210
"7055","tgut36",9.642041206,2184
"7056","tgut36",9.623469353,2158
"7057","tgut36",9.535101891,2132
"7058","tgut36",9.533265114,2106
"7059","tgut36",9.452448845,2080
"7060","tgut36",9.39938736,2054
"7061","tgut36",9.351020813,2028
"7062","tgut36",9.235509872,2002
"7063","tgut36",9.168775558,1976
"7064","tgut36",9.133265495,1950
"7065","tgut36",8.92367363,1924
"7066","tgut36",8.931224823,1898
"7067","tgut36",8.734693527,1872
"7068","tgut36",8.699999809,1846
"7069","tgut36",8.575714111,1820
"7070","tgut36",8.396530151,1794
"7071","tgut36",8.361632347,1768
"7072","tgut36",8.236530304,1742
"7073","tgut36",8.084693909,1716
"7074","tgut36",7.908979416,1690
"7075","tgut36",7.720203876,1664
"7076","tgut36",7.60244894,1638
"7077","tgut36",7.469591618,1612
"7078","tgut36",7.390816212,1586
